Season,Commentor,Time posted,yt-simple-endpoint href 2,Comment,style-scope 2,clean_text_sentiment,words,meaningful_words,sentiment_score
1,@scottbeesley894,4 months ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugyny03wfkeuHjwFLhV4AaABAg&pp=0gcJCSIANpG00pGi,When Janine says she didn't take a salary for 3 years - What did she buy food with? What did she pay her bills with?,,When Janine says she didn't take a salary for 3 years - What did she buy food with? What did she pay her bills with?,"['when', 'janine', 'says', 'she', 'didn', 't', 'take', 'a', 'salary', 'for', '3', 'years', 'what', 'did', 'she', 'buy', 'food', 'with', 'what', 'did', 'she', 'pay', 'her', 'bills', 'with']","['janine', 'says', 'didn', 'take', 'salary', '3', 'years', 'buy', 'food', 'pay', 'bills']",-0.1926
1,@munishgupta7878,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzOY5Epc_6tOd36ej94AaABAg,This thing has slim to marginal chances of success in India,,This thing has slim to marginal chances of success in India,"['this', 'thing', 'has', 'slim', 'to', 'marginal', 'chances', 'of', 'success', 'in', 'india']","['thing', 'slim', 'marginal', 'chances', 'success', 'india']",0.6051
1,@officialJOYyY,11 months ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugz1U_9iwCGy5rznaZF4AaABAg,these investors are miserable,1,these investors are miserable,"['these', 'investors', 'are', 'miserable']","['investors', 'miserable']",-0.4939
1,@sambog2635,1 year ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugx1kbQZE9xz8YyaHb94AaABAg,sharks were weird on this one... thought was one of better deals,,sharks were weird on this one... thought was one of better deals,"['sharks', 'were', 'weird', 'on', 'this', 'one', 'thought', 'was', 'one', 'of', 'better', 'deals']","['sharks', 'weird', 'thought', 'better', 'deals']",0.296
1,@A12Diary,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugwi8JWk2kfPLxsru5N4AaABAg,I wish they didn’t accept the deal. The product is not worth the risks taken.,,I wish they didn’t accept the deal. The product is not worth the risks taken.,"['i', 'wish', 'they', 'didn', 't', 'accept', 'the', 'deal', 'the', 'product', 'is', 'not', 'worth', 'the', 'risks', 'taken']","['wish', 'didn', 'accept', 'deal', 'product', 'worth', 'risks', 'taken']",0.6649
1,@orangewarm1,1 year ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgyTwob4_SAwvODfdd94AaABAg,you can live on 50k if you budget. even with two kids. people just want to live luxury.,,you can live on 50k if you budget. even with two kids. people just want to live luxury.,"['you', 'can', 'live', 'on', '50k', 'if', 'you', 'budget', 'even', 'with', 'two', 'kids', 'people', 'just', 'want', 'to', 'live', 'luxury']","['live', '50k', 'budget', 'even', 'kids', 'people', 'want', 'live', 'luxury']",0.0772
1,@davenncreations,4 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgylNPgdXsIFK2wG9Y54AaABAg&pp=0gcJCSIANpG00pGi,istg noones's paying $100 in dollars for this .,,istg noones's paying $100 in dollars for this .,"['istg', 'noones', 's', 'paying', '100', 'in', 'dollars', 'for', 'this']","['istg', 'noones', 'paying', '100', 'dollars']",0.0
1,@OmPrakash-pu7zn,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgyKtzKCZeKIqktBkr94AaABAg,India....️🇮🇳,1,India....️🇮🇳,['india'],['india'],0.0
1,@simonseis744,4 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgxPfvJ79M8Dpyb_7qV4AaABAg,"Businesses take two things to work, time and money. The Sharks invest their money, the entrepreneurs invest their time. As these two have full time jobs, they CAN'T invest time into it. That's why the dragons are angry. Some people are dumb.",1,"Businesses take two things to work, time and money. The Sharks invest their money, the entrepreneurs invest their time. As these two have full time jobs, they CAN'T invest time into it. That's why the dragons are angry. Some people are dumb.","['businesses', 'take', 'two', 'things', 'to', 'work', 'time', 'and', 'money', 'the', 'sharks', 'invest', 'their', 'money', 'the', 'entrepreneurs', 'invest', 'their', 'time', 'as', 'these', 'two', 'have', 'full', 'time', 'jobs', 'they', 'can', 't', 'invest', 'time', 'into', 'it', 'that', 's', 'why', 'the', 'dragons', 'are', 'angry', 'some', 'people', 'are', 'dumb']","['businesses', 'take', 'things', 'work', 'money', 'sharks', 'invest', 'money', 'entrepreneurs', 'invest', 'full', 'jobs', 'invest', 'dragons', 'angry', 'people', 'dumb']",-0.765
1,@marymceleney3561,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgyHV6mCL5jgiQaaQWt4AaABAg,Constant music is so annoying,,Constant music is so annoying,"['constant', 'music', 'is', 'so', 'annoying']","['constant', 'music', 'annoying']",-0.541
1,@dismissedend4276,3 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugw-daCyBLxOb6W6aNF4AaABAg,"""We had to suffer to get to where we are it shouldnt be an easy ride for you, so no, I'm out.""

What a shit outlook.",,"""We had to suffer to get to where we are it shouldnt be an easy ride for you, so no, I'm out.""

What a shit outlook.","['we', 'had', 'to', 'suffer', 'to', 'get', 'to', 'where', 'we', 'are', 'it', 'shouldnt', 'be', 'an', 'easy', 'ride', 'for', 'you', 'so', 'no', 'i', 'm', 'out', 'what', 'a', 'shit', 'outlook']","['suffer', 'shouldnt', 'easy', 'ride', 'm', 'shit', 'outlook']",-0.8593
1,@Ammar34567,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugz1mwBS1nYHX-jV2iR4AaABAg,"with subtitles.
Thank me later.",1,"with subtitles.
Thank me later.","['with', 'subtitles', 'thank', 'me', 'later']","['subtitles', 'thank', 'later']",0.3612
1,@emilynchang147,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzixStHuXhuNwvWMzZ4AaABAg,Many comments under this video shows why certain people want security can never become a successful entrepreneur,,Many comments under this video shows why certain people want security can never become a successful entrepreneur,"['many', 'comments', 'under', 'this', 'video', 'shows', 'why', 'certain', 'people', 'want', 'security', 'can', 'never', 'become', 'a', 'successful', 'entrepreneur']","['many', 'comments', 'video', 'shows', 'certain', 'people', 'want', 'security', 'never', 'become', 'successful', 'entrepreneur']",0.1847
1,@217nomiga,5 years ago (edited),https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwUtoN-eaWUJDD5cKh4AaABAg,I've never seen  get a deal,,I've never seen  get a deal,"['i', 've', 'never', 'seen', 'get', 'a', 'deal']","['never', 'seen', 'deal']",0.0
1,@Yongaan,6 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugzh49NtWYIHhup0AAt4AaABAg,Indian market is many times bigger than these people think!,,Indian market is many times bigger than these people think!,"['indian', 'market', 'is', 'many', 'times', 'bigger', 'than', 'these', 'people', 'think']","['indian', 'market', 'many', 'times', 'bigger', 'people', 'think']",0.0
1,@rafhuss6347,6 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugx2sKWNWVjwssBvf0p4AaABAg,Wat an aussie invention!  Complete  basket case @#!,1,Wat an aussie invention!  Complete  basket case @#!,"['wat', 'an', 'aussie', 'invention', 'complete', 'basket', 'case']","['wat', 'aussie', 'invention', 'complete', 'basket', 'case']",0.0
1,@WoolfEdits,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugyd3si5VDdc7mpdF154AaABAg,They look like they have just been told their mum has died when they get rejected. Looks like they've been handed everything in life by the way there acting and the attitude they have. $110 for a glorified esky is ridiculous.. You could by a whole cricket set for that,1,They look like they have just been told their mum has died when they get rejected. Looks like they've been handed everything in life by the way there acting and the attitude they have. $110 for a glorified esky is ridiculous.. You could by a whole cricket set for that,"['they', 'look', 'like', 'they', 'have', 'just', 'been', 'told', 'their', 'mum', 'has', 'died', 'when', 'they', 'get', 'rejected', 'looks', 'like', 'they', 've', 'been', 'handed', 'everything', 'in', 'life', 'by', 'the', 'way', 'there', 'acting', 'and', 'the', 'attitude', 'they', 'have', '110', 'for', 'a', 'glorified', 'esky', 'is', 'ridiculous', 'you', 'could', 'by', 'a', 'whole', 'cricket', 'set', 'for', 'that']","['look', 'like', 'told', 'mum', 'died', 'rejected', 'looks', 'like', 'handed', 'everything', 'life', 'acting', 'attitude', '110', 'glorified', 'esky', 'ridiculous', 'whole', 'cricket', 'set']",-0.2732
1,@ashtonrichardson3825,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugxs0mR43Cgk8YALvJJ4AaABAg,These guys are gorgeous,,These guys are gorgeous,"['these', 'guys', 'are', 'gorgeous']","['guys', 'gorgeous']",0.6124
1,@Justgregular88,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgyEbcCE5D3Osz0uJtx4AaABAg,"I wouldn't buy one, for starters you can't take beers to the beach, it looks like cheap plastic. I can easily plant a couple of sticks in the sand and that's stumps sorted",,"I wouldn't buy one, for starters you can't take beers to the beach, it looks like cheap plastic. I can easily plant a couple of sticks in the sand and that's stumps sorted","['i', 'wouldn', 't', 'buy', 'one', 'for', 'starters', 'you', 'can', 't', 'take', 'beers', 'to', 'the', 'beach', 'it', 'looks', 'like', 'cheap', 'plastic', 'i', 'can', 'easily', 'plant', 'a', 'couple', 'of', 'sticks', 'in', 'the', 'sand', 'and', 'that', 's', 'stumps', 'sorted']","['wouldn', 'buy', 'starters', 'take', 'beers', 'beach', 'looks', 'like', 'cheap', 'plastic', 'easily', 'plant', 'couple', 'sticks', 'sand', 'stumps', 'sorted']",0.5994
1,@CagdasMonster937,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugwe8PRskyKr6KDq1LB4AaABAg,lmfao to,,lmfao to,"['lmfao', 'to']",['lmfao'],0.5423
1,@baswillems6530,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzKOJ8nf81AY5lE7lZ4AaABAg,And now there is 1 left. Could v walked right out at that moment doesnt look like she has any money anyway,,And now there is 1 left. Could v walked right out at that moment doesnt look like she has any money anyway,"['and', 'now', 'there', 'is', '1', 'left', 'could', 'v', 'walked', 'right', 'out', 'at', 'that', 'moment', 'doesnt', 'look', 'like', 'she', 'has', 'any', 'money', 'anyway']","['1', 'left', 'v', 'walked', 'right', 'moment', 'doesnt', 'look', 'like', 'money', 'anyway']",-0.2755
1,@blueflameSM,5 years ago (edited),https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgxolxID-TUV_soc3fB4AaABAg,"I find it kind of insulting for the Sharks to criticize them for having a day job, but also working with their product. They have a family to take care of, and they need to make money to keep their home/put food on the table. I sure as hell wouldn't drop everything for an unknown business. 

They focused so much on them having a day jobs, it's ridiculous. If they had a secure future, they'd drop it immediately. They cannot afford to quit, and having this potentially fail and lose everything.",,"I find it kind of insulting for the Sharks to criticize them for having a day job, but also working with their product. They have a family to take care of, and they need to make money to keep their home/put food on the table. I sure as hell wouldn't drop everything for an unknown business. 

They focused so much on them having a day jobs, it's ridiculous. If they had a secure future, they'd drop it immediately. They cannot afford to quit, and having this potentially fail and lose everything.","['i', 'find', 'it', 'kind', 'of', 'insulting', 'for', 'the', 'sharks', 'to', 'criticize', 'them', 'for', 'having', 'a', 'day', 'job', 'but', 'also', 'working', 'with', 'their', 'product', 'they', 'have', 'a', 'family', 'to', 'take', 'care', 'of', 'and', 'they', 'need', 'to', 'make', 'money', 'to', 'keep', 'their', 'home', 'put', 'food', 'on', 'the', 'table', 'i', 'sure', 'as', 'hell', 'wouldn', 't', 'drop', 'everything', 'for', 'an', 'unknown', 'business', 'they', 'focused', 'so', 'much', 'on', 'them', 'having', 'a', 'day', 'jobs', 'it', 's', 'ridiculous', 'if', 'they', 'had', 'a', 'secure', 'future', 'they', 'd', 'drop', 'it', 'immediately', 'they', 'cannot', 'afford', 'to', 'quit', 'and', 'having', 'this', 'potentially', 'fail', 'and', 'lose', 'everything']","['find', 'kind', 'insulting', 'sharks', 'criticize', 'day', 'job', 'working', 'product', 'family', 'take', 'care', 'need', 'make', 'money', 'keep', 'home', 'put', 'food', 'table', 'sure', 'hell', 'wouldn', 'drop', 'everything', 'unknown', 'business', 'focused', 'day', 'jobs', 'ridiculous', 'secure', 'future', 'd', 'drop', 'immediately', 'cannot', 'afford', 'quit', 'potentially', 'fail', 'lose', 'everything']",-0.865
1,@siddhantdhanve5111,3 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugwvu8SWrU4KtPxfdLJ4AaABAg,I am 100% with Steve any invester will say that,,I am 100% with Steve any invester will say that,"['i', 'am', '100', 'with', 'steve', 'any', 'invester', 'will', 'say', 'that']","['100', 'steve', 'invester']",0.0
1,@canaryliina,4 years ago (edited),https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwSCR6OamlmqiWIgUl4AaABAg&pp=0gcJCSIANpG00pGi,The sharks do not know how their family lives are and maybe they didn't want to tell on TV.  Maybe they have a sick relative that they care for so need the secure job to make sure that person gets the care they need.  Ya they are going to make a cooler amount of money for her.,,The sharks do not know how their family lives are and maybe they didn't want to tell on TV.  Maybe they have a sick relative that they care for so need the secure job to make sure that person gets the care they need.  Ya they are going to make a cooler amount of money for her.,"['the', 'sharks', 'do', 'not', 'know', 'how', 'their', 'family', 'lives', 'are', 'and', 'maybe', 'they', 'didn', 't', 'want', 'to', 'tell', 'on', 'tv', 'maybe', 'they', 'have', 'a', 'sick', 'relative', 'that', 'they', 'care', 'for', 'so', 'need', 'the', 'secure', 'job', 'to', 'make', 'sure', 'that', 'person', 'gets', 'the', 'care', 'they', 'need', 'ya', 'they', 'are', 'going', 'to', 'make', 'a', 'cooler', 'amount', 'of', 'money', 'for', 'her']","['sharks', 'know', 'family', 'lives', 'maybe', 'didn', 'want', 'tell', 'tv', 'maybe', 'sick', 'relative', 'care', 'need', 'secure', 'job', 'make', 'sure', 'person', 'gets', 'care', 'need', 'ya', 'going', 'make', 'cooler', 'amount', 'money']",0.7809
1,@jmc2830,3 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgxPgbN8Ec5RHODCe0h4AaABAg,so... you cant have a good idea and want security for your family? thats weak guys.. you have to understand there position,,so... you cant have a good idea and want security for your family? thats weak guys.. you have to understand there position,"['so', 'you', 'cant', 'have', 'a', 'good', 'idea', 'and', 'want', 'security', 'for', 'your', 'family', 'thats', 'weak', 'guys', 'you', 'have', 'to', 'understand', 'there', 'position']","['cant', 'good', 'idea', 'want', 'security', 'family', 'thats', 'weak', 'guys', 'understand', 'position']",-0.383
1,@shanemendis8619,6 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwkbzTMOTvEu08P4rV4AaABAg,Cricket is gentlemen's game. For that reason I'm out.,,Cricket is gentlemen's game. For that reason I'm out.,"['cricket', 'is', 'gentlemen', 's', 'game', 'for', 'that', 'reason', 'i', 'm', 'out']","['cricket', 'gentlemen', 'game', 'reason', 'm']",0.0
1,@piedaybro,6 months ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzeZIY3FOtTLK3VVIN4AaABAg,Also btw this item exists now,,Also btw this item exists now,"['also', 'btw', 'this', 'item', 'exists', 'now']","['btw', 'item', 'exists']",0.0
1,@salunkeprashant,2 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgyJJeN3Xv5r2KXWtu94AaABAg,1 hit wonder,,1 hit wonder,"['1', 'hit', 'wonder']","['1', 'hit', 'wonder']",0.0
1,@KAPIL....Chipchilly,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugx_UkPBZhoRZ7ORzVt4AaABAg&pp=0gcJCSIANpG00pGi,Nope. We are good in with our sticks. Plus no one would afford it.,,Nope. We are good in with our sticks. Plus no one would afford it.,"['nope', 'we', 'are', 'good', 'in', 'with', 'our', 'sticks', 'plus', 'no', 'one', 'would', 'afford', 'it']","['nope', 'good', 'sticks', 'plus', 'afford']",-0.5583
1,@KGCA2,4 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgyRdWNjG5uNO_vDUwt4AaABAg,"I hate when they want the people to be 100% dedicated to one business. But they have 20+ business more, and thats okey? Argh....",,"I hate when they want the people to be 100% dedicated to one business. But they have 20+ business more, and thats okey? Argh....","['i', 'hate', 'when', 'they', 'want', 'the', 'people', 'to', 'be', '100', 'dedicated', 'to', 'one', 'business', 'but', 'they', 'have', '20', 'business', 'more', 'and', 'thats', 'okey', 'argh']","['hate', 'want', 'people', '100', 'dedicated', 'business', '20', 'business', 'thats', 'okey', 'argh']",-0.0516
